route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_00234,New World Mt Roskill;New World Mt Albert;Four Square Remuera;New World Stonefields,4,9,14072.76,03:54:32
Sat_00235,Pak 'n Save Mangere;New World Southmall,2,9,14081.34,03:54:41
Sat_00236,New World Newmarket;New World Remuera;Four Square Remuera;New World Stonefields,4,9,14087.21,03:54:47
Sat_00237,New World Mt Roskill;Pak 'n Save Lincoln Road;Four Square Fair Price Henderson,3,10,14127.96,03:55:27
Sat_00238,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga;Four Square Ellerslie,4,10,14146.84,03:55:46
Sat_00239,Four Square Lancaster;New World Birkenhead;Four Square Pakuranga Heights,3,6,14149.69,03:55:49
Sat_00240,New World Mt Roskill;New World Metro Queen St;New World Victoria Park;New World Mt Albert,4,10,14150.04,03:55:50
Sat_00241,New World Mt Roskill;Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Ellerslie,4,10,14158.12,03:55:58
Sat_00242,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Ellerslie;Four Square Remuera,4,10,14168.99,03:56:08
Sat_00243,New World Ormiston;Pak 'n Save Ormiston,2,9,14197.46,03:56:37
Sat_00244,Pak 'n Save Ormiston;New World Ormiston,2,9,14208.47,03:56:48
Sat_00245,New World Mt Roskill;Pak 'n Save Royal Oak;Four Square Onehunga;Four Square Remuera,4,10,14253.74,03:57:33
Sat_00246,New World Mt Roskill;New World Remuera;Four Square Remuera;Four Square Ellerslie;New World Stonefields,5,9,14256.56,03:57:36
Sat_00247,New World Mt Roskill;New World Victoria Park;New World Metro Queen St;New World Point Chevalier,4,10,14359.55,03:59:19
Sat_00248,New World Eastridge;Four Square St Heliers;Four Square Ellerslie;New World Newmarket,4,8,14392.61,03:59:52
Sat_00249,Pak 'n Save Royal Oak;Four Square Onehunga;Four Square Remuera;New World Remuera,4,10,14422.07,04:00:22
Sat_00250,New World Newmarket;Four Square Eden Terrace;New World Remuera;Four Square Remuera;Four Square St Heliers,5,8,14425.67,04:00:25
Sat_00251,Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Remuera;New World Remuera,4,10,14433.36,04:00:33
Sat_00252,Four Square Onehunga;Pak 'n Save Royal Oak;Four Square Ellerslie;New World Remuera,4,10,14434.92,04:00:34
Sat_00253,New World Mt Roskill;New World Mt Albert;New World Newmarket;New World Metro Queen St,4,10,14450.78,04:00:50
Sat_00254,New World Point Chevalier;Pak 'n Save Mt Albert;New World Mt Albert,3,11,14499.98,04:01:39
Sat_00255,Pak 'n Save Mt Albert;New World Green Bay;New World New Lynn,3,11,14528.82,04:02:08
Sat_00256,Pak 'n Save Royal Oak;Four Square Ellerslie;New World Stonefields,3,10,14529.67,04:02:09
Sat_00257,Four Square Lancaster;New World Birkenhead;New World Albany,3,7,14568.14,04:02:48
Sat_00258,New World Mt Roskill;New World Mt Albert;New World Point Chevalier;New World Remuera,4,10,14573.09,04:02:53
Sat_00259,New World Metro Shore City;Pak 'n Save Mt Albert;New World Mt Albert,3,9,14587.71,04:03:07
Sat_00260,Pak 'n Save Henderson;New World Point Chevalier,2,10,14624.0,04:03:44
Sat_00261,Pak 'n Save Wairau Road;New World Milford;New World Metro Shore City,3,9,14625.13,04:03:45
Sat_00262,New World New Lynn;Pak 'n Save Mt Albert;New World Point Chevalier,3,11,14626.84,04:03:46
Sat_00263,New World Mt Roskill;Pak 'n Save Mt Albert;New World Mt Albert;Four Square Eden Terrace,4,11,14632.91,04:03:52
Sat_00264,Pak 'n Save Botany;New World Botany,2,9,14691.01,04:04:51
Sat_00265,New World Mt Roskill;Pak 'n Save Royal Oak;New World Newmarket,3,11,14723.1,04:05:23
Sat_00266,Pak 'n Save Papakura;New World Papakura,2,9,14730.82,04:05:30
Sat_00267,New World Mt Roskill;Pak 'n Save Mt Albert;New World Point Chevalier;Four Square Eden Terrace,4,11,14732.62,04:05:32
Sat_00268,New World Mt Roskill;New World Green Bay;New World New Lynn;Four Square Remuera,4,9,14738.6,04:05:38
Sat_00269,New World Mt Roskill;New World Mt Albert;Four Square Eden Terrace;New World Newmarket;Four Square Remuera,5,10,14806.38,04:06:46
Sat_00270,New World Mt Roskill;New World Newmarket;Pak 'n Save Royal Oak,3,11,14813.3,04:06:53
Sat_00271,Four Square Pakuranga Heights;Four Square Botany Junction;Pak 'n Save Ormiston,3,9,14903.31,04:08:23
Sat_00272,New World Mt Roskill;New World Green Bay;New World New Lynn;New World Mt Albert,4,11,14906.39,04:08:26
Sat_00273,New World Mt Roskill;Four Square Eden Terrace;New World Victoria Park;New World Milford,4,9,14951.7,04:09:11
Sat_00274,New World Mt Roskill;Pak 'n Save Mt Albert;New World New Lynn;Four Square Glen Eden,4,11,14996.34,04:09:56
Sat_00275,New World Mt Roskill;New World Green Bay;Four Square Glen Eden;New World New Lynn;Four Square Onehunga,5,10,15013.58,04:10:13
Sat_00276,New World Mt Roskill;Four Square Onehunga;New World Newmarket;New World Remuera;Four Square Remuera;Four Square Ellerslie,6,10,15081.12,04:11:21
Sat_00277,New World Mt Roskill;Four Square St Heliers;Pak 'n Save Glen Innes,3,9,15099.04,04:11:39
Sat_00278,New World Mt Roskill;New World Remuera;Pak 'n Save Sylvia Park,3,10,15132.26,04:12:12
Sat_00279,New World Albany;Pak 'n Save Albany,2,9,15154.95,04:12:34
Sat_00280,New World Mt Roskill;New World Mt Albert;New World Point Chevalier;New World Newmarket,4,11,15157.56,04:12:37
Sat_00281,Pak 'n Save Albany;New World Albany,2,9,15165.42,04:12:45
