route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Mon_01583,New World Mt Roskill;Four Square Pakuranga Heights;Four Square Hobsonville;Four Square Remuera,4,16,25960.31,07:12:40
Mon_01584,New World Eastridge;Four Square Onehunga;Four Square Lancaster;New World Metro Shore City,4,16,25975.98,07:12:55
Mon_01585,Pak 'n Save Lincoln Road;Four Square Glen Eden;Four Square Lancaster;New World Metro Shore City,4,16,25996.79,07:13:16
Mon_01586,New World Metro Queen St;Four Square Eden Terrace;Four Square Ellerslie;Four Square Botany Junction;New World Metro Shore City,5,16,26003.32,07:13:23
Mon_01587,New World Devonport;Four Square Hobsonville;Four Square Lancaster;New World Metro Shore City,4,15,26009.66,07:13:29
Mon_01588,Pak 'n Save Glen Innes;Four Square Fair Price Henderson;Four Square Ellerslie,3,16,26011.26,07:13:31
Mon_01589,New World Victoria Park;New World Metro Shore City;Four Square Lancaster;Four Square Pakuranga Heights,4,16,26018.2,07:13:38
Mon_01590,New World Albany;Four Square Onehunga;Four Square St Heliers,3,16,26020.29,07:13:40
Mon_01591,New World Mt Albert;Four Square Onehunga;Four Square Fair Price Henderson;Four Square Pakuranga Heights,4,16,26030.6,07:13:50
Mon_01592,Four Square St Heliers;Four Square Onehunga;New World Howick;Four Square Pakuranga Heights,4,16,26039.93,07:13:59
Mon_01593,Pak 'n Save Papakura;Four Square Hobsonville;Four Square Fair Price Henderson,3,16,26040.13,07:14:00
Mon_01594,New World Metro Shore City;Four Square Pakuranga Heights;New World Papatoetoe;Four Square Fair Price Henderson,4,15,26065.21,07:14:25
Mon_01595,Four Square Glen Eden;Pak 'n Save Mt Albert;New World Metro Shore City;Four Square Pakuranga Heights,4,16,26067.22,07:14:27
Mon_01596,Four Square Fair Price Henderson;New World Mt Albert;Four Square Pakuranga Heights;Four Square Cockle Bay,4,16,26101.81,07:15:01
Mon_01597,Pak 'n Save Highland Park;Four Square Torbay,2,16,26116.23,07:15:16
Mon_01598,Pak 'n Save Westgate;Four Square St Heliers;New World Metro Shore City,3,16,26143.58,07:15:43
Mon_01599,New World Howick;Four Square Cockle Bay;New World Metro Queen St;Four Square Pakuranga Heights,4,16,26144.31,07:15:44
Mon_01600,Four Square Torbay;New World Metro Shore City;New World Milford;Four Square Fair Price Henderson,4,16,26151.38,07:15:51
Mon_01601,Four Square Torbay;New World Eastridge;Four Square St Heliers,3,16,26159.61,07:15:59
Mon_01602,New World Howick;Four Square Eden Terrace;Four Square Britomart;Four Square Pakuranga Heights,4,16,26177.21,07:16:17
Mon_01603,New World Devonport;Four Square Pakuranga Heights;New World Ormiston,3,16,26207.99,07:16:47
Mon_01604,Four Square Lancaster;Four Square Cockle Bay;New World Howick;Four Square Botany Junction,4,16,26260.46,07:17:40
Mon_01605,Pak 'n Save Lincoln Road;Four Square Fair Price Henderson;Four Square Lancaster;Four Square Pakuranga Heights,4,16,26276.71,07:17:56
Mon_01606,New World Eastridge;Four Square Eden Terrace;Four Square Torbay,3,16,26288.38,07:18:08
Mon_01607,New World Howick;Four Square Cockle Bay;Four Square St Heliers;New World Metro Shore City,4,16,26294.12,07:18:14
