route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Wed_01036,New World Devonport;New World Metro Shore City;Four Square Remuera,3,16,24252.23,06:44:12
Wed_01037,New World Albany;Four Square Torbay;Four Square Hobsonville,3,16,24252.45,06:44:12
Wed_01038,Pak 'n Save Lincoln Road;Four Square Torbay;New World Metro Queen St,3,16,24255.51,06:44:15
Wed_01039,New World Victoria Park;New World Howick;Four Square Cockle Bay,3,16,24265.58,06:44:25
Wed_01040,New World Victoria Park;Four Square Cockle Bay;New World Howick,3,16,24265.58,06:44:25
Wed_01041,New World Howick;Four Square Pakuranga Heights;Four Square Lancaster,3,15,24271.9,06:44:31
Wed_01042,New World Mt Albert;Four Square Fair Price Henderson;Four Square Botany Junction,3,16,24289.12,06:44:49
Wed_01043,Four Square Ellerslie;New World Howick;Four Square Cockle Bay;New World Metro Queen St,4,16,24291.5,06:44:51
Wed_01044,Pak 'n Save Westgate;Four Square St Heliers;New World Metro Queen St,3,16,24299.05,06:44:59
Wed_01045,New World Metro Shore City;Four Square Lancaster;New World Long Bay,3,15,24300.76,06:45:00
Wed_01046,Pak 'n Save Royal Oak;Four Square Cockle Bay;Four Square St Heliers,3,16,24321.04,06:45:21
Wed_01047,New World Long Bay;New World Remuera,2,16,24328.86,06:45:28
Wed_01048,Four Square Britomart;Pak 'n Save Lincoln Road;New World Metro Shore City,3,16,24337.29,06:45:37
Wed_01049,New World Milford;Four Square Lancaster;Four Square Remuera,3,16,24347.83,06:45:47
Wed_01050,Four Square St Heliers;New World Metro Queen St;New World Albany,3,15,24347.95,06:45:47
Wed_01051,New World Metro Shore City;New World Hobsonville;Four Square Hobsonville;New World Metro Queen St,4,16,24355.59,06:45:55
Wed_01052,New World Albany;Four Square Remuera;New World Metro Queen St,3,16,24357.07,06:45:57
Wed_01053,Pak 'n Save Royal Oak;New World Metro Queen St;Four Square Cockle Bay,3,16,24368.8,06:46:08
Wed_01054,New World Green Bay;Four Square Fair Price Henderson;Four Square Lancaster,3,16,24374.78,06:46:14
Wed_01055,Pak 'n Save Westgate;Four Square Pakuranga Heights;Four Square Ellerslie,3,16,24375.08,06:46:15
Wed_01056,Four Square Botany Junction;New World Ormiston;Four Square Pakuranga Heights;Four Square Cockle Bay,4,16,24383.12,06:46:23
Wed_01057,New World Mt Roskill;Four Square Hobsonville;Four Square Botany Junction,3,16,24395.89,06:46:35
Wed_01058,New World Ormiston;Four Square Botany Junction;Four Square Pakuranga Heights;Four Square Cockle Bay,4,16,24413.9,06:46:53
Wed_01059,Pak 'n Save Highland Park;Four Square Botany Junction;Four Square Cockle Bay,3,16,24415.35,06:46:55
Wed_01060,New World Botany;Four Square Ellerslie;Four Square Lancaster,3,15,24416.32,06:46:56
Wed_01061,Four Square Ellerslie;Pak 'n Save Manukau;Four Square Cockle Bay,3,16,24417.0,06:46:57
Wed_01062,Pak 'n Save Clendon;Four Square Cockle Bay;Four Square Pakuranga Heights,3,16,24423.29,06:47:03
Wed_01063,Four Square Botany Junction;New World Mt Roskill;Four Square Ellerslie,3,16,24437.75,06:47:17
Wed_01064,New World Victoria Park;New World Newmarket;Four Square Cockle Bay,3,16,24438.71,06:47:18
