route_id,stops,num_stops,total_pallets,total_duration_sec,total_duration_hms
Sat_0241,New World Birkenhead;New World Point Chevalier;New World Mt Albert,3,9,7981.0,02:13:01
Sat_0242,Pak 'n Save Royal Oak;New World Mt Albert;Pak 'n Save Mt Albert;Four Square Onehunga,4,15,7994.64,02:13:14
Sat_0243,Pak 'n Save Henderson;Four Square Fair Price Henderson;Pak 'n Save Royal Oak,3,14,8004.11,02:13:24
Sat_0244,New World Mt Roskill;Pak 'n Save Mt Albert;New World Point Chevalier;Four Square Glen Eden,4,11,8034.39,02:13:54
Sat_0245,Pak 'n Save Henderson;New World Mt Albert;Pak 'n Save Royal Oak,3,16,8044.28,02:14:04
Sat_0246,New World Milford;Pak 'n Save Albany,2,9,8052.09,02:14:12
Sat_0247,Pak 'n Save Henderson;Pak 'n Save Wairau Road,2,12,8066.43,02:14:26
Sat_0248,New World Stonefields;Pak 'n Save Henderson,2,10,8084.56,02:14:44
Sat_0249,Pak 'n Save Henderson;New World Hobsonville;Four Square Hobsonville,3,11,8086.47,02:14:46
Sat_0250,New World Newmarket;Four Square Remuera;Four Square Onehunga;Pak 'n Save Royal Oak,4,11,8087.57,02:14:47
Sat_0251,Pak 'n Save Mangere;New World Southmall;Four Square Onehunga,3,10,8110.08,02:15:10
Sat_0252,New World Mt Roskill;Pak 'n Save Mt Albert;New World Mt Albert;Pak 'n Save Mangere,4,16,8112.94,02:15:12
Sat_0253,Pak 'n Save Royal Oak;New World Devonport,2,9,8125.97,02:15:25
Sat_0254,New World Mt Roskill;Pak 'n Save Mt Albert;New World Point Chevalier;Pak 'n Save Mangere,4,16,8130.29,02:15:30
Sat_0255,New World Birkenhead;Pak 'n Save Sylvia Park,2,9,8156.32,02:15:56
Sat_0256,Pak 'n Save Clendon;New World Southmall;New World Papatoetoe,3,12,8161.22,02:16:01
Sat_0257,Four Square Fair Price Henderson;Pak 'n Save Lincoln Road;New World Point Chevalier;Pak 'n Save Mt Albert,4,16,8168.78,02:16:08
Sat_0258,New World Mt Albert;Pak 'n Save Wairau Road;New World Milford,3,11,8172.77,02:16:12
Sat_0259,New World Metro Shore City;Pak 'n Save Wairau Road;New World Mt Albert,3,9,8175.41,02:16:15
Sat_0260,New World New Lynn;Pak 'n Save Royal Oak;New World Mt Roskill;Pak 'n Save Mt Albert,4,16,8183.11,02:16:23
Sat_0261,Four Square Onehunga;Pak 'n Save Royal Oak;Pak 'n Save Wairau Road,3,12,8184.33,02:16:24
Sat_0262,New World Hobsonville;Four Square Hobsonville;Pak 'n Save Henderson,3,11,8192.58,02:16:32
Sat_0263,New World Papakura;Pak 'n Save Ormiston,2,9,8213.77,02:16:53
